,title,Year,Quarter,title_sentiment
643,Calculating Apple’s True U.S. Tax Rate,2013,2013Q2,-0.8460595011711121
644,"In China, an Empire Built by Aping Apple",2013,2013Q2,-0.658452570438385
645,"Apple Violates Samsung Patent, U.S. Trade Panel Says",2013,2013Q2,-0.9875593781471252
646,Samsung May Have Passed Apple in U.S. — for Now,2013,2013Q2,-0.8711363077163696
647,Publishers Tell of Disputes With Apple on E-Book Prices,2013,2013Q2,-0.9867557287216187
648,Apple Enters Net Radio’s Busy Field,2013,2013Q2,-0.7767202258110046
649,Highlights From Apple’s Conference Keynote,2013,2013Q2,0.9987836480140686
650,"From Apple, an Overhaul for Mobile and the Mac",2013,2013Q2,-0.6782209873199463
651,Highlights From Apple’s WWDC,2013,2013Q2,0.9990044236183167
652,"Daily Report: In Revamping, Apple Wants to Show It Can Still Innovate",2013,2013Q2,-0.9167443513870239
653,Love and Hate for Apple’s New Mobile Software,2013,2013Q2,0.9735429883003235
654,Today’s Scuttlebot: Bitcoin Sell-Off and an Apple Star,2013,2013Q2,-0.968904972076416
655,Apple Negotiator Defends Tactics in E-Book Trial,2013,2013Q2,-0.9621496796607971
656,Apple Releases Some Data on Government Requests,2013,2013Q2,-0.9739726185798645
657,Apple Executive Defends Pricing in Case on E-Books,2013,2013Q2,-0.9584704637527466
658,Apple and Netflix Dominate Online Video,2013,2013Q2,-0.9677231907844543
659,"Outcome of E-Book Case Could Hurt Competition, Apple Lawyer Says",2013,2013Q2,-0.9877925515174866
660,Daily Report: Apple Says Antitrust Case Challenges Way Most Business Is Done,2013,2013Q2,-0.982123076915741
661,Apple Urges Trade Agency to Stop Product Ban,2013,2013Q2,-0.9791852831840515
662,Apple’s Trademark of ‘iWatch’ Fuels Speculation,2013,2013Q3,-0.9830542206764221
663,Regulator in France Raids Office of Apple,2013,2013Q3,-0.996174693107605
664,Motorola Ad Seems to Catch the ‘Made in U.S.A.’ Bug From Apple,2013,2013Q3,-0.9997034668922424
665,6 Smartphones to Rival Apple in China,2013,2013Q3,0.9865404963493347
666,A Better Google Maps App for Apple and Android Devices,2013,2013Q3,0.5461941957473755
667,Fallout From Apple’s Loss on E-Books,2013,2013Q3,-0.9996422529220581
668,Key Excerpts From the Apple E-Books Ruling,2013,2013Q3,-0.5817476511001587
669,"Three Goddesses, One Golden Apple. Do the Math.",2013,2013Q3,0.9991868138313293
670,Daily Report: Apple Ruling Strengthens Amazon’s Powerful Hand,2013,2013Q3,0.9989891648292542
671,"Microsoft Overhauls, the Apple Way",2013,2013Q3,-0.9394089579582214
672,Daily Report: Apple Works With TV Industry on ‘Grand Vision’,2013,2013Q3,0.9956194758415222
673,Apple Buys 2 Mapping Companies,2013,2013Q3,0.6023128628730774
674,"From Apple to Nest Labs,  Always a Designer",2013,2013Q3,0.9962590932846069
675,Apple Tops Expectations on Strong iPhone Sales,2013,2013Q3,0.9995007514953613
676,Daily Report: Apple Earnings Beat Expectations Despite Weaker Sales in China,2013,2013Q3,0.8891382813453674
677,What Are Apple’s ‘Amazing’ New Products?,2013,2013Q3,0.9986949563026428
678,Longtime Apple Leader Drops Out of Executive Team,2013,2013Q3,-0.9996022582054138
679,Apple Sued by Former Retail Workers for Unpaid Wages,2013,2013Q3,-0.9981269240379333
680,Is Google More Like Microsoft or Apple?,2013,2013Q3,-0.9908627271652222
681,U.S. Proposes Solutions for Apple’s E-Book Price-Fixing,2013,2013Q3,-0.9085223078727722
682,Obama Administration Overturns Ban on Apple Products,2013,2013Q3,-0.9880834221839905
683,Apple Pays Dearly for Price-Fixing,2013,2013Q3,-0.5326547026634216
684,Patent Case Has Potential to Give Apple the Upper Hand,2013,2013Q3,0.9919446110725403
685,Daily Report: Patent Case May Give Apple an Advantage,2013,2013Q3,0.7590023875236511
686,‘Apple Family’ Changes Sister for Final Play,2013,2013Q3,0.9521178603172302
687,Judge Considers Limits on Apple’s Future E-Book Deals,2013,2013Q3,-0.9679353833198547
688,Icahn Says He Has Large Stake in Apple,2013,2013Q3,0.9885472059249878
689,Today’s Scuttlebot: Larry Ellison on Apple Going Down and Google’s ‘Evil’ Things,2013,2013Q3,-0.995311975479126
690,Icahn’s Plans for Apple Could Benefit Shareholders,2013,2013Q3,-0.9877213835716248
691,Portrait of the Artist Behind Apple,2013,2013Q3,0.9992029070854187
692,Taxi Commission Targets Apple-Green Impostor Cabs,2013,2013Q3,-0.9991326928138733
693,"Icahn Tweets Dinner Plans With Apple’s Chief, and Investors Applaud",2013,2013Q3,0.9628458619117737
694,"Apple and Microsoft, Then and Now",2013,2013Q3,0.9578970074653625
695,On The Symmetry Between Microsoft And Apple,2013,2013Q3,0.9918721318244934
696,Judge Wants Narrow Focus in Apple Price-Fixing Penalty,2013,2013Q3,-0.9984094500541687
697,Apple Expands iPhone Trade-In Program to Its Stores,2013,2013Q3,0.9947053790092468
698,"In Nokia, Microsoft Bets on Apple-Like Revival",2013,2013Q3,-0.975712239742279
699,Daily Report: Microsoft Seeks to Emulate Apple’s Revival With Nokia Purchase,2013,2013Q3,-0.9708178639411926
700,Judge Sets Restrictions for Apple on E-Books,2013,2013Q3,-0.9816606044769287
701,Disruptions: Apple’s Next Unveiling Could Make or Break a Business,2013,2013Q3,-0.9993810653686523
702,Apple Is Set to Announce Two iPhones,2013,2013Q3,0.8818650245666504
703,Highlights and Analysis of Apple’s iPhone Event,2013,2013Q3,0.9987136125564575
704,Apple Announcement: Design,2013,2013Q3,0.9896935820579529
705,Apple Announcement: Android Competition,2013,2013Q3,-0.7529091835021973
706,Apple Announcement: Emerging Markets,2013,2013Q3,0.9975690245628357
707,Your Apple Questions Answered Here,2013,2013Q3,0.5900352597236633
708,"Apple Unveils Faster iPhone, and a Cheaper One, Too",2013,2013Q3,0.9572044610977173
709,Surprising Enhancements to Apple’s iPhone Line,2013,2013Q3,0.9995484948158264
710,Apple Is Challenged to Innovate Its Flagship,2013,2013Q3,-0.9937864542007446
711,"With iTunes Radio, Apple Takes Aim at Pandora",2013,2013Q3,-0.9923364520072937
712,Buy! Sell! Hold! Analysts Offer Different Views on Apple,2013,2013Q3,0.985684871673584
713,"Despite Early Criticism, Apple’s iOS 7 Quickly Gains Traction",2013,2013Q3,0.9992830157279968
714,Apple Sells Nine Million New iPhones in First Weekend,2013,2013Q3,0.9794360399246216
715,"Today’s Scuttlebot: Oracle’s Sailing Success, and an Apple Maps Oops",2013,2013Q3,0.9929922819137573
716,"Death, Up an Apple Tree",2013,2013Q3,-0.9994698166847229
717,Apple Passes Coca-Cola as Most Valuable Brand,2013,2013Q3,0.956885576248169
718,New Hires Suggest Apple’s Interest in TV Continues,2013,2013Q4,0.9630952477455139
719,The Pick of the Apple Orchard,2013,2013Q4,0.9958778619766235
720,"With iOS 7 Upgrade, Podcasts Move to an Apple App",2013,2013Q4,-0.5983166098594666
721,Apple Hires Burberry Chief to Polish Image of Online Stores,2013,2013Q4,-0.907576322555542
722,Edited Viral Video Used for Motivation at Apple,2013,2013Q4,-0.9964302182197571
723,Highlights and Analysis From Apple’s Event,2013,2013Q4,0.9987805485725403
724,Apple Targets Microsoft Office With Free Apps,2013,2013Q4,-0.994096040725708
725,Apple Exploits Microsoft Hesitation on Office,2013,2013Q4,-0.9863170981407166
726,Today’s Scuttlebot: Apple’s Tablet Focus and the GIF Wars Redux,2013,2013Q4,-0.995692789554596
727,"Daily Report: Apple Challenges Microsoft, Offering Free Apps",2013,2013Q4,-0.9715906977653503
728,Longing for the ‘Wow’ at Apple’s Product Showcases,2013,2013Q4,0.9022141098976135
729,"Icahn Amps Up Pressure on Apple, but His Stake Limits His Leverage",2013,2013Q4,-0.9978935122489929
730,Big Deal for Big Apple: 7 Balls at Warp Speed,2013,2013Q4,0.6059899926185608
731,Another Way Samsung Can Copy Apple,2013,2013Q4,-0.9960190653800964
732,Apple’s Profit Falls Despite Higher Sales of iPhones,2013,2013Q4,-0.9992865920066833
733,Cracking the Apple Trap,2013,2013Q4,-0.9931548833847046
734,"Daily Report: Though iPhone Sales Climb, Apple’s Profit Falls",2013,2013Q4,-0.9994706511497498
735,The Revolution Is Not an Apple,2013,2013Q4,-0.9997143149375916
736,Apple Releases Report on Government Requests,2013,2013Q4,-0.945241391658783
737,Apple Tart With Almond Topping in a Gluten-Free Shell,2013,2013Q4,-0.5117312669754028
738,Jury to Decide How Much More Samsung Must Pay Apple in Patent Case,2013,2013Q4,-0.993979811668396
739,Tax Authorities in Italy Put Apple Under Investigation,2013,2013Q4,-0.9969304203987122
740,"Getting Up to Speed With an Apple TV, and Ditching Android Widgets",2013,2013Q4,-0.9997205138206482
741,Claudia Fleming's Apple Crumb Crostata,2013,2013Q4,-0.9960246086120605
742,Jury Tells Samsung to Pay Apple $290 Million,2013,2013Q4,-0.9926778078079224
743,Verdict in Apple-Samsung Damages Trial,2013,2013Q4,-0.9697529077529907
744,Daily Report: Apple Awarded $290 Million in Patent Dispute With Samsung,2013,2013Q4,-0.982958972454071
745,Heralding the Holidays With an Apple Crostata,2013,2013Q4,0.9847415089607239
746,Apple Buys 3-D Sensor Company PrimeSense,2013,2013Q4,-0.9765927791595459
747,In Performance: The Apple Family Plays,2013,2013Q4,0.9990962743759155
748,"For Apple, 3-D Sensors Have Potential Beyond TV",2013,2013Q4,0.9931235909461975
749,"Apple’s Pages, Going the Distance With Word",2013,2013Q4,0.6776944398880005
750,"Apple Buys Topsy, a Social Media Analytics Firm",2013,2013Q4,0.9526081085205078
751,Icahn Discloses Latest Push for an Apple Buyback,2013,2013Q4,-0.9840427041053772
752,Roasted Apple and Blue Cheese Tart,2013,2013Q4,0.9334505200386047
753,A Savory Apple Tart Revives the Party,2013,2013Q4,0.9995571970939636
754,Worker Deaths Raise Questions at an Apple Contractor in China,2013,2013Q4,-0.9971049427986145
755,Worker Deaths Raise Questions at an Apple Contractor in China,2013,2013Q4,-0.9971049427986145
756,Apple Family Plays to Be Filmed for PBS,2013,2013Q4,-0.9890589118003845
757,Korean Court Rejects Samsung Lawsuit Against Apple,2013,2013Q4,-0.8604056239128113
758,Eating With the Apple Family,2013,2013Q4,0.9967748522758484
759,Apple Says ‘Beyoncé’ Set a Record on iTunes,2013,2013Q4,0.9952966570854187
760,China Deal Gives Apple Big Market to Court,2013,2013Q4,0.9992254972457886
761,Daily Report: Apple Signs iPhone Deal With China Mobile,2013,2013Q4,-0.8070526719093323
762,"Today’s Scuttlebot: The Lost Year of Tech, and Inside Apple",2013,2013Q4,-0.9962182641029358
763,Apple Says It Is ‘Unaware’ of N.S.A. iPhone Hack Program,2013,2013Q4,-0.9994019269943237
